Epoch,Open,High,Low,Close,Volume,Number
2023-09-17 21:35:00+00:00,1618.79,1620.29,1618.65,1619.47,304969.454645,577
2023-09-17 21:40:00+00:00,1619.47,1619.87,1618.54,1619.87,422699.137264,545
2023-09-17 21:45:00+00:00,1619.87,1619.98,1618.88,1618.92,421411.90023100004,551
2023-09-17 21:50:00+00:00,1618.92,1619.19,1618.13,1618.17,462738.333934,544
2023-09-17 21:55:00+00:00,1618.17,1619.66,1618.16,1619.66,544033.594024,586
2023-09-17 22:00:00+00:00,1619.66,1619.66,1617.85,1617.92,777525.5153069999,756
2023-09-17 22:05:00+00:00,1617.92,1618.31,1616.21,1616.64,990661.0941969999,763
2023-09-17 22:10:00+00:00,1616.64,1617.54,1615.64,1617.53,501228.95715599996,734
2023-09-17 22:15:00+00:00,1617.53,1618.29,1617.53,1618.29,376807.12043300003,703
2023-09-17 22:20:00+00:00,1618.29,1619.91,1618.28,1619.9,446175.237095,653
2023-09-17 22:25:00+00:00,1619.9,1620.6,1619.44,1620.59,582655.17062,687
2023-09-17 22:30:00+00:00,1620.59,1620.6,1619.46,1619.78,296982.054328,596
2023-09-17 22:35:00+00:00,1619.78,1619.79,1619.47,1619.53,230502.68237599998,584
2023-09-17 22:40:00+00:00,1619.53,1619.53,1618.55,1619.21,394143.612083,547
2023-09-17 22:45:00+00:00,1619.21,1619.75,1618.83,1618.83,375448.18341,556
2023-09-17 22:50:00+00:00,1618.83,1618.87,1618.58,1618.85,175038.072164,473
2023-09-17 22:55:00+00:00,1618.85,1620.69,1618.84,1620.69,1005357.4794689999,641
2023-09-17 23:00:00+00:00,1620.69,1620.74,1618.0,1618.17,903976.433411,699
2023-09-17 23:05:00+00:00,1618.17,1618.22,1617.8,1618.22,344061.229812,528
2023-09-17 23:10:00+00:00,1618.22,1618.22,1616.48,1616.91,834141.018088,696
2023-09-17 23:15:00+00:00,1616.91,1617.57,1616.36,1617.56,514948.649098,664
2023-09-17 23:20:00+00:00,1617.56,1618.44,1617.14,1618.24,374755.609313,537
2023-09-17 23:25:00+00:00,1618.24,1619.16,1618.24,1619.15,307070.806706,491
2023-09-17 23:30:00+00:00,1619.15,1619.62,1618.51,1619.61,364444.044159,575
2023-09-17 23:35:00+00:00,1619.61,1620.0,1619.42,1619.42,754035.6294120001,606
2023-09-17 23:40:00+00:00,1619.42,1620.08,1619.42,1620.06,522707.650747,557
2023-09-17 23:45:00+00:00,1620.06,1621.27,1619.86,1620.86,574974.2717810001,597
2023-09-17 23:50:00+00:00,1620.86,1623.16,1620.59,1623.16,1026498.169275,914
2023-09-17 23:55:00+00:00,1623.16,1623.16,1622.33,1622.48,358174.318906,562
2023-09-18 00:00:00+00:00,1622.48,1623.48,1622.45,1623.48,819863.19817,911
2023-09-18 00:05:00+00:00,1623.48,1624.51,1623.34,1623.71,424163.797064,712
2023-09-18 00:10:00+00:00,1623.71,1623.72,1621.82,1621.93,364063.583101,781
2023-09-18 00:15:00+00:00,1621.93,1623.01,1621.62,1621.63,390359.969057,878
2023-09-18 00:20:00+00:00,1621.63,1621.63,1620.66,1620.67,219735.201792,612
2023-09-18 00:25:00+00:00,1620.67,1620.67,1618.49,1618.5,576499.2518120001,849
2023-09-18 00:30:00+00:00,1618.5,1618.5,1603.88,1609.86,19553188.252898,8213
2023-09-18 00:35:00+00:00,1609.86,1612.07,1608.76,1610.01,3156488.937651,1995
2023-09-18 00:40:00+00:00,1610.01,1615.63,1609.38,1614.43,1984767.1890160001,1532
2023-09-18 00:45:00+00:00,1614.43,1616.47,1612.78,1615.22,1658674.284165,1360
2023-09-18 00:50:00+00:00,1615.22,1616.75,1613.99,1614.34,687887.606737,1066
2023-09-18 00:55:00+00:00,1614.34,1614.34,1612.61,1612.63,1201618.157471,1073
2023-09-18 01:00:00+00:00,1612.63,1614.32,1612.6,1613.22,537957.239823,799
2023-09-18 01:05:00+00:00,1613.22,1614.19,1612.9,1614.11,705097.315005,811
2023-09-18 01:10:00+00:00,1614.11,1615.68,1613.99,1615.68,631807.875421,977
2023-09-18 01:15:00+00:00,1615.68,1616.97,1614.71,1615.51,1759391.893301,1246
2023-09-18 01:20:00+00:00,1615.51,1616.25,1613.45,1615.18,824289.990539,1060
2023-09-18 01:25:00+00:00,1615.18,1616.31,1615.02,1616.22,858300.614071,938
2023-09-18 01:30:00+00:00,1616.22,1616.22,1614.5,1615.07,579308.693379,794
2023-09-18 01:35:00+00:00,1615.07,1616.39,1614.54,1615.62,549794.292954,797
2023-09-18 01:40:00+00:00,1615.62,1616.05,1615.45,1616.05,179516.633448,550
2023-09-18 01:45:00+00:00,1616.05,1616.57,1615.15,1616.46,492089.28963,699
2023-09-18 01:50:00+00:00,1616.46,1616.46,1615.25,1615.78,597193.4575189999,601
2023-09-18 01:55:00+00:00,1615.78,1616.51,1615.78,1616.51,129512.530143,448
2023-09-18 02:00:00+00:00,1616.51,1617.08,1615.76,1616.64,544291.390962,722
2023-09-18 02:05:00+00:00,1616.64,1617.53,1616.21,1617.36,528986.956402,664
2023-09-18 02:10:00+00:00,1617.36,1618.01,1617.02,1617.32,442983.234908,686
2023-09-18 02:15:00+00:00,1617.32,1619.8,1617.32,1619.73,1152970.1301,1042
2023-09-18 02:20:00+00:00,1619.73,1626.54,1619.49,1626.03,5266825.140639,2453
2023-09-18 02:25:00+00:00,1626.03,1633.16,1624.3,1630.24,8550331.470761001,3850
2023-09-18 02:30:00+00:00,1630.24,1636.54,1630.24,1631.6,10182013.147057,3938
2023-09-18 02:35:00+00:00,1631.6,1632.07,1626.69,1627.33,2062592.430557,1483
2023-09-18 02:40:00+00:00,1627.33,1628.13,1625.07,1627.79,1540568.306618,1195
2023-09-18 02:45:00+00:00,1627.79,1631.45,1627.79,1631.45,1372153.82454,1049
2023-09-18 02:50:00+00:00,1631.45,1632.84,1629.37,1629.38,1336344.456554,1022
2023-09-18 02:55:00+00:00,1629.38,1630.41,1628.94,1629.53,742126.28036,696
2023-09-18 03:00:00+00:00,1629.53,1630.55,1626.28,1627.66,1711479.877591,1283
2023-09-18 03:05:00+00:00,1627.66,1628.01,1626.01,1626.01,531366.34309,784
2023-09-18 03:10:00+00:00,1626.01,1626.95,1625.93,1625.94,771151.944621,773
2023-09-18 03:15:00+00:00,1625.94,1627.41,1625.02,1626.98,890806.620133,930
2023-09-18 03:20:00+00:00,1626.98,1628.75,1626.98,1628.75,375054.466626,733
2023-09-18 03:25:00+00:00,1628.75,1629.1,1627.98,1628.21,555666.980818,804
2023-09-18 03:30:00+00:00,1628.21,1629.78,1628.21,1629.78,661518.862055,817
2023-09-18 03:35:00+00:00,1629.78,1630.06,1628.86,1630.06,588468.78296,922
2023-09-18 03:40:00+00:00,1630.06,1630.99,1628.93,1629.7,932311.353615,1010
2023-09-18 03:45:00+00:00,1629.7,1630.93,1629.7,1630.12,611160.479317,882
2023-09-18 03:50:00+00:00,1630.12,1630.98,1629.81,1629.82,460487.882888,814
2023-09-18 03:55:00+00:00,1629.82,1630.3,1628.62,1630.29,829356.346127,900
2023-09-18 04:00:00+00:00,1630.29,1632.41,1630.22,1631.74,1636801.142561,1151
2023-09-18 04:05:00+00:00,1631.74,1631.88,1628.94,1629.2,3547568.548785,1478
2023-09-18 04:10:00+00:00,1629.2,1630.81,1629.19,1630.53,953571.8704959999,802
2023-09-18 04:15:00+00:00,1630.53,1630.7,1629.15,1629.58,600948.05478,804
2023-09-18 04:20:00+00:00,1629.58,1630.49,1629.57,1629.63,383252.93712899997,697
2023-09-18 04:25:00+00:00,1629.63,1630.0,1628.83,1628.95,556546.9499059999,751
2023-09-18 04:30:00+00:00,1628.95,1628.96,1627.03,1628.9,928820.2084309999,1034
2023-09-18 04:35:00+00:00,1628.9,1629.03,1627.61,1627.84,479587.073088,728
2023-09-18 04:40:00+00:00,1627.84,1627.97,1626.92,1627.61,304707.521086,689
2023-09-18 04:45:00+00:00,1627.61,1628.96,1627.16,1628.96,531706.9841209999,910
2023-09-18 04:50:00+00:00,1628.96,1630.06,1628.71,1630.06,481004.113287,747
2023-09-18 04:55:00+00:00,1630.06,1630.39,1629.41,1630.38,316008.380397,782
2023-09-18 05:00:00+00:00,1630.38,1630.95,1630.38,1630.5,348109.589748,831
2023-09-18 05:05:00+00:00,1630.5,1630.5,1629.73,1630.4,594865.757489,800
2023-09-18 05:10:00+00:00,1630.4,1632.12,1630.39,1631.76,1170959.236554,1047
2023-09-18 05:15:00+00:00,1631.76,1633.99,1631.75,1632.31,1453900.71781,1150
2023-09-18 05:20:00+00:00,1632.31,1632.53,1632.19,1632.53,434342.864113,683
2023-09-18 05:25:00+00:00,1632.53,1633.64,1632.52,1633.36,508450.539319,771
2023-09-18 05:30:00+00:00,1633.36,1635.0,1632.79,1634.26,1215815.157279,1033
2023-09-18 05:35:00+00:00,1634.26,1635.32,1633.66,1633.66,1475811.10134,1036
2023-09-18 05:40:00+00:00,1633.66,1633.67,1631.81,1631.81,652609.730521,885
2023-09-18 05:45:00+00:00,1631.81,1633.01,1631.64,1631.65,580801.7491230001,843
2023-09-18 05:50:00+00:00,1631.65,1632.21,1631.57,1631.57,292973.894108,754
2023-09-18 05:55:00+00:00,1631.57,1632.03,1629.81,1629.94,852807.7647589999,940
2023-09-18 06:00:00+00:00,1629.94,1630.72,1629.19,1629.8,635196.281496,888
2023-09-18 06:05:00+00:00,1629.8,1631.75,1629.79,1631.75,327642.00266,769
2023-09-18 06:10:00+00:00,1631.75,1631.86,1630.94,1631.52,714554.37397,820
2023-09-18 06:15:00+00:00,1631.52,1632.23,1631.13,1631.21,644731.535712,791
2023-09-18 06:20:00+00:00,1631.21,1632.72,1631.21,1632.21,597452.10204,852
2023-09-18 06:25:00+00:00,1632.21,1633.22,1631.49,1631.63,605636.729759,890
2023-09-18 06:30:00+00:00,1631.63,1632.77,1631.14,1631.15,391660.088005,855
2023-09-18 06:35:00+00:00,1631.15,1631.64,1630.6,1631.27,624087.51911,822
2023-09-18 06:40:00+00:00,1631.27,1631.8,1631.16,1631.79,307502.538862,720
2023-09-18 06:45:00+00:00,1631.79,1632.59,1631.79,1631.89,561992.276639,750
2023-09-18 06:50:00+00:00,1631.89,1631.89,1630.62,1630.62,406864.44085899997,699
2023-09-18 06:55:00+00:00,1630.62,1630.95,1628.35,1629.14,1401698.3095610002,1037
2023-09-18 07:00:00+00:00,1629.14,1630.0,1629.07,1629.94,666177.9612809999,736
2023-09-18 07:05:00+00:00,1629.94,1630.79,1629.94,1630.65,519213.75153400004,676
2023-09-18 07:10:00+00:00,1630.65,1631.22,1630.59,1631.21,576685.5759960001,788
2023-09-18 07:15:00+00:00,1631.21,1632.5,1631.21,1632.21,598000.860488,665
2023-09-18 07:20:00+00:00,1632.21,1632.7,1631.9,1632.09,776579.37338,922
2023-09-18 07:25:00+00:00,1632.09,1637.99,1632.08,1635.62,6932979.845145,3328
2023-09-18 07:30:00+00:00,1635.62,1638.48,1634.65,1635.64,3534331.242358,1859
2023-09-18 07:35:00+00:00,1635.64,1635.9,1632.77,1632.78,1634464.958574,1127
2023-09-18 07:40:00+00:00,1632.78,1634.08,1631.88,1632.05,2105580.821996,1257
2023-09-18 07:45:00+00:00,1632.05,1633.59,1629.38,1633.58,2259175.615254,1521
2023-09-18 07:50:00+00:00,1633.58,1633.62,1631.82,1631.83,759078.860328,764
2023-09-18 07:55:00+00:00,1631.83,1634.27,1631.83,1634.01,794105.004273,810
2023-09-18 08:00:00+00:00,1634.01,1635.1,1634.0,1635.1,526467.375095,779
2023-09-18 08:05:00+00:00,1635.1,1635.1,1632.11,1632.55,525576.418328,846
2023-09-18 08:10:00+00:00,1632.55,1633.27,1631.96,1633.26,598018.637854,818
2023-09-18 08:15:00+00:00,1633.26,1633.27,1631.93,1632.33,449889.735783,867
2023-09-18 08:20:00+00:00,1632.33,1632.81,1631.76,1631.76,446099.32502999995,697
2023-09-18 08:25:00+00:00,1631.76,1632.13,1631.61,1632.02,665576.619826,651
2023-09-18 08:30:00+00:00,1632.02,1632.02,1631.0,1631.28,815396.971219,700
2023-09-18 08:35:00+00:00,1631.28,1631.85,1631.21,1631.35,458272.789985,580
2023-09-18 08:40:00+00:00,1631.35,1631.43,1631.12,1631.13,249499.85725600002,542
2023-09-18 08:45:00+00:00,1631.13,1632.01,1631.09,1631.4,1460662.2421809998,827
2023-09-18 08:50:00+00:00,1631.4,1632.11,1630.82,1632.1,2050372.409499,901
2023-09-18 08:55:00+00:00,1632.1,1633.22,1631.87,1633.22,492922.746097,752
2023-09-18 09:00:00+00:00,1633.22,1635.29,1633.21,1635.29,709700.675095,735
2023-09-18 09:05:00+00:00,1635.29,1636.06,1634.55,1634.57,1468277.055418,1211
2023-09-18 09:10:00+00:00,1634.57,1636.79,1634.56,1636.51,1178376.31548,1041
2023-09-18 09:15:00+00:00,1636.51,1636.92,1635.68,1635.86,1256002.312306,830
2023-09-18 09:20:00+00:00,1635.86,1636.15,1633.72,1634.48,1029871.815815,988
2023-09-18 09:25:00+00:00,1634.48,1634.49,1634.05,1634.06,624674.323788,687
2023-09-18 09:30:00+00:00,1634.06,1635.83,1634.05,1635.5,760483.399342,891
2023-09-18 09:35:00+00:00,1635.5,1641.0,1635.49,1636.62,8898467.92329,3463
2023-09-18 09:40:00+00:00,1636.62,1639.64,1636.62,1637.55,3523968.988222,1664
2023-09-18 09:45:00+00:00,1637.55,1640.55,1637.54,1639.81,3816067.569558,1740
2023-09-18 09:50:00+00:00,1639.81,1642.59,1635.36,1638.89,3895422.644191,2367
2023-09-18 09:55:00+00:00,1638.89,1639.53,1637.28,1638.24,880794.5218,1243
2023-09-18 10:00:00+00:00,1638.24,1640.69,1638.23,1640.42,1756321.293507,1376
2023-09-18 10:05:00+00:00,1640.42,1641.39,1638.44,1640.49,2186459.679252,1568
2023-09-18 10:10:00+00:00,1640.49,1641.04,1638.31,1638.6,982036.9504679999,1204
2023-09-18 10:15:00+00:00,1638.6,1642.4,1638.6,1642.15,2617939.872781,1494
2023-09-18 10:20:00+00:00,1642.15,1643.0,1638.91,1639.25,5465992.214568,2348
2023-09-18 10:25:00+00:00,1639.25,1641.59,1639.25,1640.88,1370206.186646,1146
2023-09-18 10:30:00+00:00,1640.88,1650.0,1640.88,1647.57,9474326.176517,4245
2023-09-18 10:35:00+00:00,1647.57,1649.8,1647.04,1649.15,3229477.2100710003,2417
2023-09-18 10:40:00+00:00,1649.15,1650.43,1646.25,1647.06,2398623.6524569998,1923
2023-09-18 10:45:00+00:00,1647.06,1649.99,1646.11,1646.88,3032020.352572,1725
2023-09-18 10:50:00+00:00,1646.88,1650.99,1646.51,1650.02,3226675.612341,1904
2023-09-18 10:55:00+00:00,1650.02,1652.52,1647.17,1648.49,3699395.134329,2240
2023-09-18 11:00:00+00:00,1648.49,1650.68,1648.49,1650.04,1772155.827261,1404
2023-09-18 11:05:00+00:00,1650.04,1650.96,1648.68,1649.0,2523566.288297,1084
2023-09-18 11:10:00+00:00,1649.0,1651.41,1649.0,1649.8,1619561.955738,1312
2023-09-18 11:15:00+00:00,1649.8,1654.0,1649.0,1649.51,4594587.270837,2556
2023-09-18 11:20:00+00:00,1649.51,1652.62,1649.51,1650.97,956154.712728,1203
2023-09-18 11:25:00+00:00,1650.97,1658.52,1650.51,1654.54,5347641.2838550005,3334
2023-09-18 11:30:00+00:00,1654.54,1656.16,1651.25,1651.5,2302203.72059,1622
2023-09-18 11:35:00+00:00,1651.5,1653.55,1649.71,1649.72,1773429.88411,1378
2023-09-18 11:40:00+00:00,1649.72,1652.16,1649.71,1651.99,1604081.531089,1246
2023-09-18 11:45:00+00:00,1651.99,1652.94,1651.08,1651.08,787899.094065,986
2023-09-18 11:50:00+00:00,1651.08,1653.58,1650.1,1653.37,4223249.578709,1421
2023-09-18 11:55:00+00:00,1653.37,1655.89,1653.36,1655.88,665122.957223,932
2023-09-18 12:00:00+00:00,1655.88,1657.29,1653.53,1655.24,7752475.819975,3165
2023-09-18 12:05:00+00:00,1655.24,1655.63,1651.86,1652.51,1267360.654263,1259
2023-09-18 12:10:00+00:00,1652.51,1654.63,1650.56,1652.48,3174068.430185,1466
2023-09-18 12:15:00+00:00,1652.48,1653.99,1652.0,1653.98,1136637.859186,1174
2023-09-18 12:20:00+00:00,1653.98,1654.85,1653.97,1654.85,965635.596602,915
2023-09-18 12:25:00+00:00,1654.85,1663.0,1654.84,1658.35,6719249.654669999,3824
2023-09-18 12:30:00+00:00,1658.35,1667.62,1658.34,1665.31,10588045.234898001,4626
2023-09-18 12:35:00+00:00,1665.31,1668.59,1664.86,1666.54,6860531.050675,2972
2023-09-18 12:40:00+00:00,1666.54,1669.5,1664.32,1664.55,9296998.145879,3250
2023-09-18 12:45:00+00:00,1664.55,1666.14,1663.0,1663.11,2585318.425394,1817
2023-09-18 12:50:00+00:00,1663.11,1665.97,1662.76,1664.84,1794689.231828,1414
2023-09-18 12:55:00+00:00,1664.84,1666.64,1664.35,1665.41,2188386.933768,1434
2023-09-18 13:00:00+00:00,1665.41,1667.84,1665.01,1665.26,2690052.033164,1594
2023-09-18 13:05:00+00:00,1665.26,1666.82,1663.31,1663.44,1790310.459279,1492
2023-09-18 13:10:00+00:00,1663.44,1663.44,1662.46,1662.7,2012197.441788,1309
2023-09-18 13:15:00+00:00,1662.7,1663.67,1661.28,1662.06,1464694.513475,1244
2023-09-18 13:20:00+00:00,1662.06,1663.12,1659.39,1659.89,2808989.548583,1578
2023-09-18 13:25:00+00:00,1659.89,1661.21,1659.21,1659.33,1437448.391295,1182
2023-09-18 13:30:00+00:00,1659.33,1660.43,1657.54,1659.05,2806801.9578460003,1523
2023-09-18 13:35:00+00:00,1659.05,1660.46,1658.27,1660.25,1664123.290505,1175
2023-09-18 13:40:00+00:00,1660.25,1660.48,1655.05,1655.8,3053626.058896,1726
2023-09-18 13:45:00+00:00,1655.8,1657.29,1655.15,1655.43,1634748.2524990002,1264
2023-09-18 13:50:00+00:00,1655.43,1656.85,1653.83,1654.15,1956661.552127,1290
2023-09-18 13:55:00+00:00,1654.15,1659.22,1653.18,1656.94,3520904.507499,2286
2023-09-18 14:00:00+00:00,1656.94,1657.69,1655.47,1655.6,1417778.906344,1061
2023-09-18 14:05:00+00:00,1655.6,1655.6,1650.68,1652.63,2266087.422742,1936
2023-09-18 14:10:00+00:00,1652.63,1654.26,1651.42,1653.49,2169274.155299,1385
2023-09-18 14:15:00+00:00,1653.49,1655.68,1652.5,1655.68,1771913.095853,1200
2023-09-18 14:20:00+00:00,1655.68,1656.97,1655.67,1656.29,1857537.719873,1181
2023-09-18 14:25:00+00:00,1656.29,1658.0,1656.29,1656.64,2308719.0912409998,1261
2023-09-18 14:30:00+00:00,1656.64,1657.56,1655.94,1656.18,1036654.319274,963
2023-09-18 14:35:00+00:00,1656.18,1657.35,1655.45,1655.95,882997.512196,1009
2023-09-18 14:40:00+00:00,1655.95,1657.54,1655.94,1657.0,740322.486645,894
2023-09-18 14:45:00+00:00,1657.0,1657.61,1656.9,1657.32,860393.86965,915
2023-09-18 14:50:00+00:00,1657.32,1659.33,1657.32,1658.69,1213458.338846,1147
2023-09-18 14:55:00+00:00,1658.69,1659.51,1657.3,1657.3,959392.0057570001,820
2023-09-18 15:00:00+00:00,1657.3,1658.88,1657.3,1657.51,813776.926718,903
2023-09-18 15:05:00+00:00,1657.51,1658.47,1657.26,1657.45,466407.700177,783
2023-09-18 15:10:00+00:00,1657.45,1658.05,1657.44,1657.9,929023.31972,779
2023-09-18 15:15:00+00:00,1657.9,1659.58,1657.39,1658.57,642481.607311,812
2023-09-18 15:20:00+00:00,1658.57,1658.99,1656.48,1657.63,1223245.80926,954
2023-09-18 15:25:00+00:00,1657.63,1658.88,1657.63,1658.53,518732.07121100003,828
2023-09-18 15:30:00+00:00,1658.53,1662.02,1658.52,1660.1,2290545.499156,1259
2023-09-18 15:35:00+00:00,1660.1,1660.11,1657.41,1657.8,672630.653645,1101
2023-09-18 15:40:00+00:00,1657.8,1660.35,1657.8,1659.85,1318217.690339,888
2023-09-18 15:45:00+00:00,1659.85,1661.68,1657.54,1657.55,1319546.615851,1217
2023-09-18 15:50:00+00:00,1657.55,1657.61,1654.29,1656.74,1723322.8021210001,1300
2023-09-18 15:55:00+00:00,1656.74,1656.74,1654.65,1655.36,796080.124527,758
2023-09-18 16:00:00+00:00,1655.36,1657.79,1655.35,1657.78,1722755.84069,1268
2023-09-18 16:05:00+00:00,1657.78,1657.81,1655.82,1655.83,877637.260468,998
2023-09-18 16:10:00+00:00,1655.83,1655.84,1653.33,1655.01,1807805.963729,1195
2023-09-18 16:15:00+00:00,1655.01,1655.44,1651.96,1653.18,2706324.590711,1296
2023-09-18 16:20:00+00:00,1653.18,1653.8,1651.82,1651.99,1046718.113426,1055
2023-09-18 16:25:00+00:00,1651.99,1655.52,1651.61,1652.59,1831776.7599209999,1210
2023-09-18 16:30:00+00:00,1652.59,1653.84,1652.59,1652.75,418605.512271,735
2023-09-18 16:35:00+00:00,1652.75,1654.1,1652.52,1653.56,787530.817227,945
2023-09-18 16:40:00+00:00,1653.56,1658.67,1653.21,1657.37,3592462.726161,1751
2023-09-18 16:45:00+00:00,1657.37,1658.29,1656.16,1657.21,1134464.091282,946
2023-09-18 16:50:00+00:00,1657.21,1657.95,1656.19,1656.23,1480373.508806,788
2023-09-18 16:55:00+00:00,1656.23,1657.06,1655.85,1655.85,447303.43944600003,630
2023-09-18 17:00:00+00:00,1655.85,1657.46,1655.83,1656.68,590710.30718,800
2023-09-18 17:05:00+00:00,1656.68,1657.45,1654.36,1654.37,818983.3850720001,781
2023-09-18 17:10:00+00:00,1654.37,1655.07,1653.31,1654.78,669682.894099,856
2023-09-18 17:15:00+00:00,1654.78,1654.81,1646.98,1649.8,3098312.595767,1870
2023-09-18 17:20:00+00:00,1649.8,1649.9,1646.31,1646.66,4321819.291232999,2410
2023-09-18 17:25:00+00:00,1646.66,1647.12,1641.41,1642.05,7331172.5843589995,3568
2023-09-18 17:30:00+00:00,1642.05,1643.75,1635.0,1636.16,10453772.556621999,5117
2023-09-18 17:35:00+00:00,1636.16,1640.69,1635.21,1639.73,4976910.40848,2834
2023-09-18 17:40:00+00:00,1639.73,1640.35,1637.61,1640.34,2130335.005572,1580
2023-09-18 17:45:00+00:00,1640.34,1641.62,1637.66,1641.24,2195148.494686,1487
2023-09-18 17:50:00+00:00,1641.24,1641.24,1639.22,1640.11,964945.9335139999,976
2023-09-18 17:55:00+00:00,1640.11,1640.11,1637.53,1638.6,1037277.565945,883
2023-09-18 18:00:00+00:00,1638.6,1641.51,1637.64,1641.32,1598268.144054,1158
2023-09-18 18:05:00+00:00,1641.32,1641.64,1638.07,1641.17,1338227.212482,1069
2023-09-18 18:10:00+00:00,1641.17,1642.09,1640.69,1642.08,554469.36777,806
2023-09-18 18:15:00+00:00,1642.08,1644.24,1641.06,1641.9,3082708.178252,1304
2023-09-18 18:20:00+00:00,1641.9,1641.91,1639.66,1639.66,479878.625661,753
2023-09-18 18:25:00+00:00,1639.66,1639.67,1636.0,1636.55,2729582.771118,1575
2023-09-18 18:30:00+00:00,1636.55,1637.65,1635.29,1637.21,1574507.383284,1239
2023-09-18 18:35:00+00:00,1637.21,1638.15,1636.21,1636.22,956864.029144,819
2023-09-18 18:40:00+00:00,1636.22,1636.22,1632.97,1635.32,3856260.313421,2150
2023-09-18 18:45:00+00:00,1635.32,1637.9,1634.55,1637.9,1467189.612344,1002
2023-09-18 18:50:00+00:00,1637.9,1637.9,1635.45,1635.46,654173.701439,769
2023-09-18 18:55:00+00:00,1635.46,1637.0,1635.07,1636.99,754865.9730189999,708
2023-09-18 19:00:00+00:00,1636.99,1637.54,1635.28,1637.53,1333563.39227,934
2023-09-18 19:05:00+00:00,1637.53,1640.43,1637.53,1639.53,1287539.726163,961
2023-09-18 19:10:00+00:00,1639.53,1639.63,1638.16,1638.16,960588.4247399999,825
2023-09-18 19:15:00+00:00,1638.16,1638.96,1636.75,1637.02,848121.031899,778
2023-09-18 19:20:00+00:00,1637.02,1637.63,1636.74,1636.89,361276.20033200004,569
2023-09-18 19:25:00+00:00,1636.89,1639.62,1636.88,1639.43,641019.9317610001,742
2023-09-18 19:30:00+00:00,1639.43,1640.67,1638.42,1640.54,570303.741865,655
2023-09-18 19:35:00+00:00,1640.54,1642.48,1639.65,1642.33,1214243.575738,927
2023-09-18 19:40:00+00:00,1642.33,1643.16,1641.3,1643.01,1412271.3202840001,841
2023-09-18 19:45:00+00:00,1643.01,1645.0,1641.48,1641.48,1811374.107328,1174
2023-09-18 19:50:00+00:00,1641.48,1641.96,1640.95,1641.45,1228503.29025,766
2023-09-18 19:55:00+00:00,1641.45,1641.89,1640.42,1640.72,437977.534344,697
2023-09-18 20:00:00+00:00,1640.72,1641.79,1637.46,1639.11,3034008.7489839997,1649
2023-09-18 20:05:00+00:00,1639.11,1639.89,1638.76,1639.88,517471.20889999997,669
2023-09-18 20:10:00+00:00,1639.88,1639.89,1638.9,1639.24,289049.646702,560
2023-09-18 20:15:00+00:00,1639.24,1639.97,1639.05,1639.96,530172.6479720001,643
2023-09-18 20:20:00+00:00,1639.96,1639.97,1639.3,1639.3,355737.33985700004,565
2023-09-18 20:25:00+00:00,1639.3,1639.31,1638.01,1638.6,761412.760047,583
2023-09-18 20:30:00+00:00,1638.6,1639.3,1638.2,1638.22,844656.577816,484
2023-09-18 20:35:00+00:00,1638.22,1638.49,1637.14,1637.35,256866.39134899998,545
2023-09-18 20:40:00+00:00,1637.35,1638.95,1637.02,1638.94,355189.84789699997,542
2023-09-18 20:45:00+00:00,1638.94,1639.05,1637.55,1637.56,309012.158416,563
2023-09-18 20:50:00+00:00,1637.56,1638.52,1637.41,1638.15,790206.329966,594
2023-09-18 20:55:00+00:00,1638.15,1638.15,1637.27,1637.27,160696.576009,434
2023-09-18 21:00:00+00:00,1637.27,1637.28,1635.76,1636.0,589098.8506710001,632
2023-09-18 21:05:00+00:00,1636.0,1637.07,1635.98,1636.95,361756.502214,524
2023-09-18 21:10:00+00:00,1636.95,1637.95,1636.9,1637.94,437495.05139700003,531
2023-09-18 21:15:00+00:00,1637.94,1638.69,1637.94,1638.55,270768.78633699997,479
2023-09-18 21:20:00+00:00,1638.55,1638.56,1637.33,1637.34,333953.587061,495
2023-09-18 21:25:00+00:00,1637.34,1638.79,1637.33,1638.65,547816.029849,544
2023-09-18 21:30:00+00:00,1638.65,1638.66,1637.79,1637.79,315169.264699,538
2023-09-18 21:35:00+00:00,1637.79,1638.34,1637.78,1638.3,141628.459767,459
2023-09-18 21:40:00+00:00,1638.3,1639.53,1638.14,1639.53,475989.210482,771
2023-09-18 21:45:00+00:00,1639.53,1639.53,1639.32,1639.46,187861.06167999998,494
2023-09-18 21:50:00+00:00,1639.46,1639.46,1638.43,1638.55,330911.523581,605
2023-09-18 21:55:00+00:00,1638.55,1640.25,1638.54,1640.24,293596.117461,596
2023-09-18 22:00:00+00:00,1640.24,1640.68,1639.18,1640.68,944121.885766,796
2023-09-18 22:05:00+00:00,1640.68,1640.83,1639.63,1639.64,861553.706184,619
2023-09-18 22:10:00+00:00,1639.64,1640.39,1639.36,1640.39,369389.507642,592
2023-09-18 22:15:00+00:00,1640.39,1640.51,1639.71,1639.97,247400.035428,556
2023-09-18 22:20:00+00:00,1639.97,1640.1,1639.49,1639.53,340309.925346,464
2023-09-18 22:25:00+00:00,1639.53,1639.65,1639.41,1639.64,139477.26622,519
2023-09-18 22:30:00+00:00,1639.64,1639.65,1638.04,1638.17,486932.95164399996,522
2023-09-18 22:35:00+00:00,1638.17,1638.25,1638.0,1638.24,226614.636887,488
2023-09-18 22:40:00+00:00,1638.24,1639.42,1638.24,1639.41,366497.360451,504
